EMP_NUM,SAL_FROM,SAL_END,SAL_AMOUNT
84432,7/20/2001,7/18/2002,53340
84441,6/3/2013, NULL ,40500
84441,6/2/2012,6/2/2013,39320
84441,6/2/2011,6/1/2012,35750
84441,6/3/2010,6/2/2011,34050
84441,6/4/2009,6/2/2010,32430
84441,6/3/2008,6/3/2009,31490
84441,6/3/2007,6/2/2008,30570
84441,6/4/2006,6/3/2007,29110
84441,6/5/2005,6/3/2006,28260
84441,6/4/2004,6/4/2005,26170
84441,6/4/2003,6/3/2004,25410
84441,6/5/2002,6/4/2003,24670
84441,6/6/2001,6/4/2002,23950
84441,6/5/2000,6/5/2001,22810
84441,6/5/1999,6/4/2000,22150
84441,6/6/1998,6/5/1999,21100
84441,6/7/1997,6/5/1998,20490
84441,6/6/1996,6/6/1997,19890
84441,6/6/1995,6/5/1996,19310
84441,6/7/1994,6/6/1995,18390
84441,6/8/1993,6/6/1994,17030
84441,6/7/1992,6/7/1993,16530
84441,6/7/1991,6/6/1992,16050
84441,6/8/1990,6/7/1991,15580
84441,6/9/1989,6/7/1990,14840
84441,6/8/1988,6/8/1989,14410
84441,6/8/1987,6/7/1988,13720
84441,6/9/1986,6/8/1987,13320
84441,6/10/1985,6/8/1986,12930
84442,12/26/2013, NULL ,34750
84442,12/25/2012,12/25/2013,32180
84442,12/25/2011,12/24/2012,30650
84442,12/26/2010,12/25/2011,29190
84442,12/27/2009,12/25/2010,28340
84442,12/26/2008,12/26/2009,26990
84442,12/26/2007,12/25/2008,26200
84442,12/27/2006,12/26/2007,24950
84442,12/28/2005,12/26/2006,23760
84442,12/27/2004,12/27/2005,23070
84442,12/27/2003,12/26/2004,21970
84442,12/28/2002,12/27/2003,20920
84442,12/29/2001,12/27/2002,19920
84442,12/28/2000,12/28/2001,19340
84442,12/28/1999,12/27/2000,18780
84442,12/29/1998,12/28/1999,17890
84448,10/16/2013, NULL ,41500
84448,10/15/2012,10/15/2013,39520
84448,10/15/2011,10/14/2012,36590
84448,10/16/2010,10/15/2011,35520
84448,10/17/2009,10/15/2010,33830
84448,10/16/2008,10/16/2009,32840
84448,10/16/2007,10/15/2008,31880
84448,10/17/2006,10/16/2007,29520
84448,10/18/2005,10/16/2006,28660
84448,10/17/2004,10/17/2005,27300
84448,10/17/2003,10/16/2004,26000
84448,10/18/2002,10/17/2003,25240
84448,10/19/2001,10/17/2002,23370
84448,10/18/2000,10/18/2001,22260
84448,10/18/1999,10/17/2000,21200
84448,10/19/1998,10/18/1999,20190
84448,10/20/1997,10/18/1998,19600
84448,10/19/1996,10/19/1997,18670
84448,10/19/1995,10/18/1996,18130
84448,10/20/1994,10/19/1995,16790
84448,10/21/1993,10/19/1994,16300
84448,10/20/1992,10/20/1993,15520
84448,10/20/1991,10/19/1992,14780
84448,10/21/1990,10/20/1991,14350
84448,10/22/1989,10/20/1990,13930
84448,10/21/1988,10/21/1989,13520
84448,10/21/1987,10/20/1988,13130
84448,10/22/1986,10/21/1987,12500
84448,10/23/1985,10/21/1986,12140
84448,10/22/1984,10/22/1985,11790
84448,10/22/1983,10/21/1984,11230
84453,6/5/2013, NULL ,51000
84458,4/25/2013, NULL ,48150
84458,4/24/2012,4/24/2013,44580
84458,4/24/2011,4/23/2012,42460
84458,4/25/2010,4/24/2011,41220
84458,4/26/2009,4/24/2010,40020
84458,4/25/2008,4/25/2009,38850
84458,4/25/2007,4/24/2008,37000
84458,4/26/2006,4/25/2007,34260
84458,4/27/2005,4/25/2006,33260
84458,4/26/2004,4/26/2005,31680
84458,4/26/2003,4/25/2004,30170
84458,4/27/2002,4/26/2003,29290
84458,4/28/2001,4/26/2002,27900
84458,4/27/2000,4/27/2001,26570
84458,4/27/1999,4/26/2000,25800
84458,4/28/1998,4/27/1999,24570
84458,4/29/1997,4/27/1998,23400
84458,4/28/1996,4/28/1997,22720
84458,4/28/1995,4/27/1996,22060
84458,4/29/1994,4/28/1995,21010
84458,4/30/1993,4/28/1994,20400
84458,4/29/1992,4/29/1993,18890
84458,4/29/1991,4/28/1992,18340
84458,4/30/1990,4/29/1991,17810
84458,5/1/1989,4/29/1990,17290
84458,4/30/1988,4/30/1989,16790
84458,4/30/1987,4/29/1988,16300
84458,5/1/1986,4/30/1987,15830
84458,5/2/1985,4/30/1986,15370
84458,5/1/1984,5/1/1985,14640
84458,5/1/1983,4/30/1984,13940
84458,5/2/1982,5/1/1983,13530
84458,5/3/1981,5/1/1982,13140
84459,5/26/2013, NULL ,25750
84460,3/9/2013, NULL ,25750
84460,3/8/2012,3/8/2013,23840
84460,3/8/2011,3/7/2012,22700
84460,3/9/2010,3/8/2011,22040
84460,3/10/2009,3/8/2010,21400
84460,3/9/2008,3/9/2009,20780
84460,3/9/2007,3/8/2008,20170
84460,3/10/2006,3/9/2007,19580
84460,3/11/2005,3/9/2006,18130
84460,3/10/2004,3/10/2005,17270
84460,3/10/2003,3/9/2004,16770
84460,3/11/2002,3/10/2003,16280
84460,3/12/2001,3/10/2002,15810
84460,3/11/2000,3/11/2001,15060
84460,3/11/1999,3/10/2000,14340
84460,3/12/1998,3/11/1999,13920
84460,3/13/1997,3/11/1998,12890
84460,3/12/1996,3/12/1997,12510
84460,3/12/1995,3/11/1996,11910
84460,3/13/1994,3/12/1995,11030
84460,3/14/1993,3/12/1994,10500
84460,3/13/1992,3/13/1993,9720
84460,3/13/1991,3/12/1992,9260
84460,3/14/1990,3/13/1991,8420
84460,3/15/1989,3/13/1990,8170
84460,3/14/1988,3/14/1989,7780
84460,3/14/1987,3/13/1988,7550
84462,2/18/2013, NULL ,39750
84462,2/18/2012,2/17/2013,38590
84462,2/19/2011,2/18/2012,36750
84462,2/20/2010,2/18/2011,33410
84462,2/19/2009,2/19/2010,32440
84462,2/19/2008,2/18/2009,30900
84462,2/20/2007,2/19/2008,30000
84462,2/21/2006,2/19/2007,28570
84462,2/20/2005,2/20/2006,27740
84462,2/20/2004,2/19/2005,25690
84462,2/21/2003,2/20/2004,24940
84462,2/22/2002,2/20/2003,24210
84462,2/21/2001,2/21/2002,23060
84462,2/21/2000,2/20/2001,21350
84462,2/22/1999,2/21/2000,19410
84462,2/23/1998,2/21/1999,18840
84462,2/22/1997,2/22/1998,17940
84462,2/22/1996,2/21/1997,16310
84462,2/23/1995,2/22/1996,15530
84462,2/24/1994,2/22/1995,14790
84462,2/23/1993,2/23/1994,14360
84462,2/23/1992,2/22/1993,13940
84462,2/24/1991,2/23/1992,13530
84462,2/25/1990,2/23/1991,13140
84462,2/24/1989,2/24/1990,11950
84462,2/24/1988,2/23/1989,11380
84462,2/25/1987,2/24/1988,10840
84462,2/26/1986,2/24/1987,10320
84462,2/25/1985,2/25/1986,10020
84462,2/25/1984,2/24/1985,9280
84462,2/26/1983,2/25/1984,8440
84462,2/27/1982,2/25/1983,7670
84462,2/26/1981,2/26/1982,7300
84463,6/6/2013, NULL ,38500
84463,6/5/2012,6/5/2013,37380
84463,6/5/2011,6/4/2012,36290
84463,6/6/2010,6/5/2011,35230
84463,6/7/2009,6/5/2010,33550
84463,6/6/2008,6/6/2009,32570
84463,6/6/2007,6/5/2008,31620
84463,6/7/2006,6/6/2007,30700
84463,6/8/2005,6/6/2006,29240
84463,6/7/2004,6/7/2005,28390
84463,6/7/2003,6/6/2004,27560
84463,6/8/2002,6/7/2003,26250
84463,6/9/2001,6/7/2002,25490
84463,6/8/2000,6/8/2001,23170
84463,6/8/1999,6/7/2000,22500
84463,6/9/1998,6/8/1999,21430
84463,6/10/1997,6/8/1998,20810
84463,6/9/1996,6/9/1997,20200
84463,6/9/1995,6/8/1996,19240
84463,6/10/1994,6/9/1995,18320
84465,3/15/2013, NULL ,81450
84465,3/14/2012,3/14/2013,77570
84465,3/14/2011,3/13/2012,75310
84465,3/15/2010,3/14/2011,73120
84465,3/16/2009,3/14/2010,70990
84465,3/15/2008,3/15/2009,67610
84465,3/15/2007,3/14/2008,65640
84465,3/16/2006,3/15/2007,62510
84465,3/17/2005,3/15/2006,59530
84465,3/16/2004,3/16/2005,57800
84465,3/16/2003,3/15/2004,55050
84465,3/17/2002,3/16/2003,52430
84465,3/18/2001,3/16/2002,50900
84465,3/17/2000,3/17/2001,49420
84465,3/17/1999,3/16/2000,47070
84465,3/18/1998,3/17/1999,44830
84465,3/19/1997,3/17/1998,42700
84465,3/18/1996,3/18/1997,41460
84465,3/18/1995,3/17/1996,40250
84465,3/19/1994,3/18/1995,38330
84465,3/20/1993,3/18/1994,36500
84465,3/19/1992,3/19/1993,35440
84465,3/19/1991,3/18/1992,34410
84465,3/20/1990,3/19/1991,33410
84465,3/21/1989,3/19/1990,32440
84476,6/10/2013, NULL ,34500
84476,6/9/2012,6/9/2013,32860
84476,6/9/2011,6/8/2012,30430
84476,6/10/2010,6/9/2011,29540
84476,6/11/2009,6/9/2010,28130
84476,6/10/2008,6/10/2009,26790
84476,6/10/2007,6/9/2008,26010
84476,6/11/2006,6/10/2007,24770
84476,6/12/2005,6/10/2006,23590
84476,6/11/2004,6/11/2005,22900
84476,6/11/2003,6/10/2004,22230
84476,6/12/2002,6/11/2003,20580
84476,6/13/2001,6/11/2002,19060
84476,6/12/2000,6/12/2001,18150
84476,6/12/1999,6/11/2000,17620
84476,6/13/1998,6/12/1999,16780
84476,6/14/1997,6/12/1998,16290
84476,6/13/1996,6/13/1997,15820
84476,6/13/1995,6/12/1996,14380
84476,6/14/1994,6/13/1995,13700
84476,6/15/1993,6/13/1994,13300
84476,6/14/1992,6/14/1993,12910
84476,6/14/1991,6/13/1992,12530
84476,6/15/1990,6/14/1991,11930
84476,6/16/1989,6/14/1990,11580
84476,6/15/1988,6/15/1989,10720
84477,8/1/2013, NULL ,42400
84477,7/31/2012,7/31/2013,41170
84477,7/31/2011,7/30/2012,39970
84477,8/1/2010,7/31/2011,38070
84477,8/2/2009,7/31/2010,36960
84477,8/1/2008,8/1/2009,35880
84477,8/1/2007,7/31/2008,34170
84477,8/2/2006,8/1/2007,33170
84477,8/3/2005,8/1/2006,31590
84484,8/12/2013, NULL ,59340
84484,8/11/2012,8/11/2013,53950
84484,8/11/2011,8/10/2012,52380
84484,8/12/2010,8/11/2011,50850
84488,2/8/2012,2/7/2013,68350
84488,2/9/2011,2/8/2012,66360
84488,2/10/2010,2/8/2011,60330
84488,2/9/2009,2/9/2010,57460
84488,2/9/2008,2/8/2009,52240
84488,2/10/2007,2/9/2008,50720
84488,2/11/2006,2/9/2007,49240
84488,2/10/2005,2/10/2006,45590
84488,2/10/2004,2/9/2005,44260
84488,2/11/2003,2/10/2004,42970
84488,2/12/2002,2/10/2003,41720
84488,2/8/2013, NULL ,70400
84494,3/10/2013, NULL ,28250
84494,3/9/2012,3/9/2013,25680
84494,3/9/2011,3/8/2012,24460
84494,3/10/2010,3/9/2011,23300
84494,3/11/2009,3/9/2010,22190
84494,3/10/2008,3/10/2009,21540
84494,3/10/2007,3/9/2008,20510
84494,3/11/2006,3/10/2007,19530
84494,3/12/2005,3/10/2006,18960
84494,3/11/2004,3/11/2005,18410
84494,3/11/2003,3/10/2004,16740
84494,3/12/2002,3/11/2003,15940
84494,3/13/2001,3/11/2002,14490
84494,3/12/2000,3/12/2001,13800
84494,3/12/1999,3/11/2000,13140
84494,3/13/1998,3/12/1999,12510
84494,3/14/1997,3/12/1998,11910
84494,3/13/1996,3/13/1997,11340
84494,3/13/1995,3/12/1996,10800
84494,3/14/1994,3/13/1995,10290
84500,11/14/2013, NULL ,78690
84500,11/13/2012,11/13/2013,72860
84500,11/13/2011,11/12/2012,67460
84500,11/14/2010,11/13/2011,65500
84500,11/15/2009,11/13/2010,63590
84500,11/14/2008,11/14/2009,58880
84500,11/14/2007,11/13/2008,57170
84500,11/15/2006,11/14/2007,55500
84500,11/16/2005,11/14/2006,52860
84500,11/15/2004,11/15/2005,51320
84500,11/15/2003,11/14/2004,49830
84500,11/16/2002,11/15/2003,47460
84500,11/17/2001,11/15/2002,43940
84500,11/16/2000,11/16/2001,41850
84500,11/16/1999,11/15/2000,40630
84500,11/17/1998,11/16/1999,36940
84501,8/5/2013, NULL ,67950
84501,8/4/2012,8/4/2013,65970
84501,8/4/2011,8/3/2012,64050
84501,8/5/2010,8/4/2011,62180
84501,8/6/2009,8/4/2010,59220
84501,8/5/2008,8/5/2009,57500
84501,8/5/2007,8/4/2008,55830
84501,8/6/2006,8/5/2007,50750
84501,8/7/2005,8/5/2006,49270
84501,8/6/2004,8/6/2005,47830
84502,1/20/2014, NULL ,73140
84502,1/19/2013,1/19/2014,69660
84502,1/19/2012,1/18/2013,67630
84502,1/20/2011,1/19/2012,65660
84502,1/21/2010,1/19/2011,62530
84502,1/20/2009,1/20/2010,60710
84502,1/20/2008,1/19/2009,56210
84502,1/21/2007,1/20/2008,53530
84502,1/22/2006,1/20/2007,51970
84502,1/21/2005,1/21/2006,50460
84502,1/21/2004,1/20/2005,48990
84502,1/22/2003,1/21/2004,44540
84502,1/23/2002,1/21/2003,43240
84502,1/22/2001,1/22/2002,40040
84502,1/22/2000,1/21/2001,38870
84502,1/23/1999,1/22/2000,37740
84502,1/24/1998,1/22/1999,35940
84502,1/23/1997,1/23/1998,33280
84502,1/23/1996,1/22/1997,32310
84502,1/24/1995,1/23/1996,31370
84502,1/25/1994,1/23/1995,30460
84502,1/24/1993,1/24/1994,29010
84502,1/24/1992,1/23/1993,26860
84502,1/25/1991,1/24/1992,26080
84502,1/26/1990,1/24/1991,25320
84502,1/25/1989,1/25/1990,24110
84502,1/25/1988,1/24/1989,23410
84502,1/26/1987,1/25/1988,22300
84502,1/27/1986,1/25/1987,21650
84502,1/26/1985,1/26/1986,21020
84502,1/26/1984,1/25/1985,20020
84502,1/27/1983,1/26/1984,18200
84502,1/28/1982,1/26/1983,17670
84502,1/27/1981,1/27/1982,16360
84502,1/27/1980,1/26/1981,15880
84502,1/28/1979,1/27/1980,15120
84502,1/29/1978,1/27/1979,14000
84506,10/18/2013, NULL ,83700
84506,10/17/2012,10/17/2013,79710
84506,10/17/2011,10/16/2012,77390
84510,4/6/2013, NULL ,61650
84510,4/5/2012,4/5/2013,59850
84510,4/5/2011,4/4/2012,58110
84510,4/6/2010,4/5/2011,55340
84510,4/7/2009,4/5/2010,53730
84510,4/6/2008,4/6/2009,51170
84510,4/6/2007,4/5/2008,49680
84510,4/7/2006,4/6/2007,47310
84510,4/8/2005,4/6/2006,43810
84510,4/7/2004,4/7/2005,42530
84510,4/7/2003,4/6/2004,41290
84510,4/8/2002,4/7/2003,40090
84510,4/9/2001,4/7/2002,38920
84510,4/8/2000,4/8/2001,37070
84510,4/8/1999,4/7/2000,35990
84510,4/9/1998,4/8/1999,34940
84510,4/10/1997,4/8/1998,33280
84510,4/9/1996,4/9/1997,32310
84510,4/9/1995,4/8/1996,30770
84510,4/10/1994,4/9/1995,27970
84510,4/11/1993,4/9/1994,27160
84510,4/10/1992,4/10/1993,25870
84510,4/10/1991,4/9/1992,25120
84510,4/11/1990,4/10/1991,24390
84510,4/12/1989,4/10/1990,23230
84510,4/11/1988,4/11/1989,22120
84510,4/11/1987,4/10/1988,21480
84510,4/12/1986,4/11/1987,19890
84510,4/13/1985,4/11/1986,18420
84510,4/12/1984,4/12/1985,17880
84510,4/12/1983,4/11/1984,16560
84510,4/13/1982,4/12/1983,16080
84511,2/12/2013, NULL ,106640
84515,3/6/2013, NULL ,76950
84515,3/8/2000,3/8/2001,46280
84515,3/8/1999,3/7/2000,44930
84515,3/9/1998,3/8/1999,41600
84515,3/10/1997,3/8/1998,38520
84515,3/9/1996,3/9/1997,35670
84515,3/9/1995,3/8/1996,34630
84515,3/10/1994,3/9/1995,33620
84515,3/11/1993,3/9/1994,31130
84515,3/10/1992,3/10/1993,29650
84515,3/10/1991,3/9/1992,28240
84515,3/11/1990,3/10/1991,26150
84515,3/12/1989,3/10/1990,24210
84515,3/11/1988,3/11/1989,23500
84515,3/11/1987,3/10/1988,22820
84515,3/12/1986,3/11/1987,22160
84515,3/13/1985,3/11/1986,21510
84515,3/5/2012,3/5/2013,71250
84515,3/5/2011,3/4/2012,67860
84515,3/6/2010,3/5/2011,65880
84515,3/7/2009,3/5/2010,63960
84515,3/6/2008,3/6/2009,62100
84515,3/6/2007,3/5/2008,60290
84515,3/7/2006,3/6/2007,57420
84515,3/8/2005,3/6/2006,55750
84515,3/7/2004,3/7/2005,54130
84515,3/7/2003,3/6/2004,51550
84515,3/8/2002,3/7/2003,50050
84515,3/9/2001,3/7/2002,48590
84520,12/19/2013, NULL ,154800
84520,12/18/2012,12/18/2013,150290
84520,12/18/2011,12/17/2012,143130
84520,12/19/2010,12/18/2011,136310
84520,12/20/2009,12/18/2010,126210
84520,12/19/2008,12/19/2009,116860
84520,12/19/2007,12/18/2008,111300
84520,12/20/2006,12/19/2007,108060
84520,12/21/2005,12/19/2006,102910
84520,12/20/2004,12/20/2005,93550
84520,12/20/2003,12/19/2004,85050
84520,12/21/2002,12/20/2003,77320
84520,12/22/2001,12/20/2002,73640
84520,12/21/2000,12/21/2001,71500
84520,12/21/1999,12/20/2000,69420
84520,12/22/1998,12/21/1999,67400
84520,12/23/1997,12/21/1998,65440
84520,12/22/1996,12/22/1997,62320
84520,12/22/1995,12/21/1996,60500
84520,12/23/1994,12/22/1995,58740
84520,12/24/1993,12/22/1994,53400
84520,12/23/1992,12/23/1993,49440
84521,12/29/2013, NULL ,66000
84521,12/28/2012,12/28/2013,64080
84521,12/28/2011,12/27/2012,62210
84526,7/26/2013, NULL ,39900
84526,7/25/2012,7/25/2013,36270
84526,7/25/2011,7/24/2012,35210
84530,9/10/2013, NULL ,107250
84530,9/9/2012,9/9/2013,102140
84530,9/9/2011,9/8/2012,99170
84530,9/10/2010,9/9/2011,94450
84530,9/11/2009,9/9/2010,91700
84530,9/10/2008,9/10/2009,89030
84530,9/10/2007,9/9/2008,82440
84530,9/11/2006,9/10/2007,80040
84530,9/12/2005,9/10/2006,76230
84530,9/11/2004,9/11/2005,72600
84530,9/11/2003,9/10/2004,70490
84543,6/27/2013, NULL ,39500
84543,6/26/2012,6/26/2013,38350
84543,6/26/2011,6/25/2012,35510
84543,6/27/2010,6/26/2011,33820
84543,6/28/2009,6/26/2010,32210
84543,6/27/2008,6/27/2009,30680
84543,6/27/2007,6/26/2008,29790
84543,6/28/2006,6/27/2007,28370
84543,6/29/2005,6/27/2006,27540
84543,6/28/2004,6/28/2005,26230
84543,6/28/2003,6/27/2004,25470
84543,6/29/2002,6/28/2003,24730
84543,6/30/2001,6/28/2002,24010
84543,6/29/2000,6/29/2001,23310
84543,6/29/1999,6/28/2000,22630
84544,10/3/2013, NULL ,31920
84544,10/2/2012,10/2/2013,30400
84544,10/2/2011,10/1/2012,28950
84544,10/3/2010,10/2/2011,27570
84544,10/4/2009,10/2/2010,26260
84544,10/3/2008,10/3/2009,25010
84544,10/3/2007,10/2/2008,24280
84544,10/4/2006,10/3/2007,22480
84544,10/5/2005,10/3/2006,21830
84544,10/4/2004,10/4/2005,20790
84544,10/4/2003,10/3/2004,20180
84544,10/5/2002,10/4/2003,19220
84544,10/6/2001,10/4/2002,18660
84544,10/5/2000,10/5/2001,18120
84544,10/5/1999,10/4/2000,17590
84544,10/6/1998,10/5/1999,17080
84544,10/7/1997,10/5/1998,16580
84544,10/6/1996,10/6/1997,16100
84544,10/6/1995,10/5/1996,15630
84544,10/7/1994,10/6/1995,14890
84544,10/8/1993,10/6/1994,14180
84544,10/7/1992,10/7/1993,12890
84544,10/7/1991,10/6/1992,11940
84545,8/19/2012,8/19/2013,45950
84545,8/20/2013, NULL ,48250
84554,4/17/2013, NULL ,31250
84554,4/16/2012,4/16/2013,30340
84557,4/18/2012,4/18/2013,82170
84557,4/18/2011,4/17/2012,79780
84557,4/19/2010,4/18/2011,75980
84557,4/20/2009,4/18/2010,72360
84557,4/19/2008,4/19/2009,70250
84557,4/19/2007,4/18/2008,68200
84557,4/20/2006,4/19/2007,64950
84557,4/21/2005,4/19/2006,63060
84557,4/20/2004,4/20/2005,61220
84557,4/20/2003,4/19/2004,58300
84557,4/21/2002,4/20/2003,56600
84557,4/22/2001,4/20/2002,53900
84557,4/21/2000,4/21/2001,52330
84557,4/21/1999,4/20/2000,49840
84557,4/22/1998,4/21/1999,48390
84557,4/23/1997,4/21/1998,46980
84557,4/22/1996,4/22/1997,44740
84557,4/19/2013, NULL ,84640
84563,5/13/2013, NULL ,44700
84563,5/12/2012,5/12/2013,42570
84563,5/12/2011,5/11/2012,40540
84563,5/13/2010,5/12/2011,38610
84563,5/14/2009,5/12/2010,35750
84563,5/13/2008,5/13/2009,34710
84563,5/13/2007,5/12/2008,33700
84563,5/14/2006,5/13/2007,32100
84563,5/15/2005,5/13/2006,31170
84563,5/14/2004,5/14/2005,29690
84563,5/14/2003,5/13/2004,28280
84563,5/15/2002,5/14/2003,27460
84563,5/16/2001,5/14/2002,26660
84563,5/15/2000,5/15/2001,25390
84563,5/15/1999,5/14/2000,24650
84563,5/16/1998,5/15/1999,23930
84563,5/17/1997,5/15/1998,22160
84563,5/16/1996,5/16/1997,21100
84563,5/16/1995,5/15/1996,20490
84563,5/17/1994,5/16/1995,19890
84563,5/18/1993,5/16/1994,19310
84563,5/17/1992,5/17/1993,17880
84563,5/17/1991,5/16/1992,17360
84563,5/18/1990,5/17/1991,15780
84563,5/19/1989,5/17/1990,15320
84563,5/18/1988,5/18/1989,14190
84563,5/18/1987,5/17/1988,13140
84563,5/19/1986,5/18/1987,12760
84563,5/20/1985,5/18/1986,12390
84563,5/19/1984,5/19/1985,12030
84563,5/19/1983,5/18/1984,10940
84564,3/13/2013, NULL ,58200
84564,3/12/2012,3/12/2013,53890
84564,3/12/2011,3/11/2012,49900
84564,3/13/2010,3/12/2011,47520
84564,3/14/2009,3/12/2010,44000
84564,3/13/2008,3/13/2009,42720
84564,3/13/2007,3/12/2008,41480
84564,3/14/2006,3/13/2007,40270
84564,3/15/2005,3/13/2006,39100
84564,3/14/2004,3/14/2005,37240
84564,3/14/2003,3/13/2004,36160
84564,3/15/2002,3/14/2003,35110
84564,3/16/2001,3/14/2002,34090
84564,3/15/2000,3/15/2001,33100
84564,3/15/1999,3/14/2000,31520
84565,9/25/2013, NULL ,54450
84565,9/24/2012,9/24/2013,52860
84565,9/24/2011,9/23/2012,50340
84565,9/25/2010,9/24/2011,47940
84565,9/26/2009,9/24/2010,45660
84565,9/25/2008,9/25/2009,44330
84576,12/18/2012,12/18/2013,27380
84576,12/18/2011,12/17/2012,26580
84576,12/19/2010,12/18/2011,25310
84576,12/20/2009,12/18/2010,24570
84576,12/19/2008,12/19/2009,22750
84576,12/19/2007,12/18/2008,21670
84576,12/20/2006,12/19/2007,20060
84576,12/21/2005,12/19/2006,19480
84576,12/20/2004,12/20/2005,18550
84576,12/20/2003,12/19/2004,18010
84576,12/21/2002,12/20/2003,17490
84576,12/22/2001,12/20/2002,16980
84576,12/21/2000,12/21/2001,16170
84576,12/19/2013, NULL ,28750
84580,2/26/2013, NULL ,58800
84580,2/26/2012,2/25/2013,56000
84580,2/27/2011,2/26/2012,54370
84580,2/28/2010,2/26/2011,51780
84580,2/27/2009,2/27/2010,49310
84580,2/27/2008,2/26/2009,46960
84580,2/28/2007,2/27/2008,45590
84580,2/28/2006,2/27/2007,42210
84580,2/28/2005,2/28/2006,40980
84580,2/28/2004,2/27/2005,39790
84580,3/1/2003,2/28/2004,36840
84580,3/1/2002,2/28/2003,35090
84580,3/2/2001,2/28/2002,33420
84580,3/1/2000,3/1/2001,32450
84580,3/1/1999,2/28/2000,30900
84580,3/2/1998,3/1/1999,28610
84580,3/3/1997,3/1/1998,27780
84580,3/2/1996,3/2/1997,26460
84580,3/2/1995,3/1/1996,25200
84583,12/26/2013, NULL ,164700
84583,12/25/2012,12/25/2013,149730
84583,12/25/2011,12/24/2012,145370
84583,12/26/2010,12/25/2011,134600
84583,12/27/2009,12/25/2010,128190
84583,12/26/2008,12/26/2009,124460
84583,12/26/2007,12/25/2008,120830
84583,12/27/2006,12/26/2007,115080
84583,12/28/2005,12/26/2006,111730
84583,12/27/2004,12/27/2005,106410
84583,12/27/2003,12/26/2004,103310
84583,12/28/2002,12/27/2003,98390
84583,12/29/2001,12/27/2002,95520
84583,12/28/2000,12/28/2001,92740
84583,12/28/1999,12/27/2000,88320
84583,12/29/1998,12/28/1999,80290
84583,12/30/1997,12/28/1998,77950
84583,12/29/1996,12/29/1997,74240
84583,12/29/1995,12/28/1996,72080
84583,12/30/1994,12/29/1995,69980
84583,12/31/1993,12/29/1994,66650
84583,12/30/1992,12/30/1993,63480
84583,12/30/1991,12/29/1992,60460
84583,12/31/1990,12/30/1991,58700
84583,1/1/1990,12/30/1990,56990
84583,12/31/1988,12/31/1989,55330
84583,12/31/1987,12/30/1988,52700
84583,1/1/1987,12/31/1987,51170
84583,1/2/1986,12/31/1986,49680
84583,1/1/1985,1/1/1986,46000
84583,1/1/1984,12/31/1984,44660
84585,10/25/2013, NULL ,38750
84585,10/24/2012,10/24/2013,37620
84585,10/24/2011,10/23/2012,35830
84585,10/25/2010,10/24/2011,34790
84585,10/26/2009,10/24/2010,33780
84585,10/25/2008,10/25/2009,31280
84585,10/25/2007,10/24/2008,28960
84585,10/26/2006,10/25/2007,26810
84585,10/27/2005,10/25/2006,25530
84585,10/26/2004,10/26/2005,24790
84585,10/26/2003,10/25/2004,24070
84585,10/27/2002,10/26/2003,22920
84585,10/28/2001,10/26/2002,21830
84585,10/27/2000,10/27/2001,21190
84585,10/27/1999,10/26/2000,20570
84585,10/28/1998,10/27/1999,19050
84585,10/29/1997,10/27/1998,18500
84585,10/28/1996,10/28/1997,17620
84585,10/28/1995,10/27/1996,16020
84585,10/29/1994,10/28/1995,15260
84585,10/30/1993,10/28/1994,14820
84585,10/29/1992,10/29/1993,14390
84585,10/29/1991,10/28/1992,13700
84585,10/30/1990,10/29/1991,12690
84585,10/31/1989,10/29/1990,12090
84585,10/30/1988,10/30/1989,10990
84585,10/30/1987,10/29/1988,10670
84585,10/31/1986,10/30/1987,10160
84585,11/1/1985,10/30/1986,9860
84585,10/31/1984,10/31/1985,9570
84585,10/31/1983,10/30/1984,9290
84585,11/1/1982,10/31/1983,8600
84585,11/2/1981,10/31/1982,7960
84585,11/1/1980,11/1/1981,7730
84586,9/23/2013, NULL ,29250
84586,9/22/2012,9/22/2013,28400
84586,9/22/2011,9/21/2012,27050
84586,9/23/2010,9/22/2011,26260
84586,9/24/2009,9/22/2010,25010
84586,9/23/2008,9/23/2009,23160
84586,9/23/2007,9/22/2008,22490
84586,9/24/2006,9/23/2007,21830
84586,9/25/2005,9/23/2006,21190
84586,9/24/2004,9/24/2005,20570
84586,9/24/2003,9/23/2004,19590
84586,9/25/2002,9/24/2003,19020
84586,9/26/2001,9/24/2002,17610
84586,9/25/2000,9/25/2001,17100
84586,9/25/1999,9/24/2000,16290
84586,9/26/1998,9/25/1999,15820
84586,9/27/1997,9/25/1998,15360
84586,9/26/1996,9/26/1997,14630
84586,9/26/1995,9/25/1996,14200
84586,9/27/1994,9/26/1995,13790
84586,9/28/1993,9/26/1994,12770
84586,9/27/1992,9/27/1993,12400
84586,9/27/1991,9/26/1992,11480
84586,9/28/1990,9/27/1991,10630
84586,9/29/1989,9/27/1990,10120
84586,9/28/1988,9/28/1989,9640
84586,9/28/1987,9/27/1988,9360
84586,9/29/1986,9/28/1987,9090
84586,9/30/1985,9/28/1986,8660
84586,9/29/1984,9/29/1985,8410
84586,9/29/1983,9/28/1984,7650
84587,4/1/2013, NULL ,49250
84587,3/31/2012,3/31/2013,47820
84587,3/31/2011,3/30/2012,45540
84587,4/1/2010,3/31/2011,44210
84587,4/2/2009,3/31/2010,42920
84587,4/1/2008,4/1/2009,41670
